timestamp_utc,timestamp_local,trip_id,trip_sequence,session_odometer,engine_state,drive_phase,rpm,coolant_temp_c,boost_actual_kpa,vehicle_speed_kph,engine_load_pct,throttle_pos_pct,stft_pct,ltft_pct,maf_g_s,intake_air_temp_c,oil_temp_c,battery_voltage_v,baro_pressure_kpa,fuel_trim_sum,boost_target_kpa,boost_delta_kpa,turbo_inlet_pres,oil_pressure_kpa,raw_pid,raw_response,decode_status,sample_tier,fw_version,vin_partial
2026-05-09T15:18:28,2026-05-09T10:18:28,no_trip,141,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:28,2026-05-09T10:18:28,no_trip,142,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:29,2026-05-09T10:18:29,no_trip,143,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:29,2026-05-09T10:18:29,no_trip,144,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:30,2026-05-09T10:18:30,no_trip,145,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:31,2026-05-09T10:18:31,no_trip,146,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:31,2026-05-09T10:18:31,no_trip,147,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:31,2026-05-09T10:18:31,no_trip,148,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:32,2026-05-09T10:18:32,no_trip,149,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:33,2026-05-09T10:18:33,no_trip,150,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:33,2026-05-09T10:18:33,no_trip,151,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:33,2026-05-09T10:18:33,no_trip,152,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:35,2026-05-09T10:18:35,no_trip,153,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:35,2026-05-09T10:18:35,no_trip,154,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:35,2026-05-09T10:18:35,no_trip,155,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:35,2026-05-09T10:18:35,no_trip,156,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:37,2026-05-09T10:18:37,no_trip,157,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:37,2026-05-09T10:18:37,no_trip,158,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:37,2026-05-09T10:18:37,no_trip,159,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:38,2026-05-09T10:18:38,no_trip,160,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:39,2026-05-09T10:18:39,no_trip,161,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:39,2026-05-09T10:18:39,no_trip,162,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:39,2026-05-09T10:18:39,no_trip,163,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:40,2026-05-09T10:18:40,no_trip,164,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:41,2026-05-09T10:18:41,no_trip,165,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:41,2026-05-09T10:18:41,no_trip,166,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:41,2026-05-09T10:18:41,no_trip,167,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:42,2026-05-09T10:18:42,no_trip,168,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:43,2026-05-09T10:18:43,no_trip,169,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:43,2026-05-09T10:18:43,no_trip,170,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:43,2026-05-09T10:18:43,no_trip,171,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:44,2026-05-09T10:18:44,no_trip,172,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:45,2026-05-09T10:18:45,no_trip,173,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:45,2026-05-09T10:18:45,no_trip,174,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:46,2026-05-09T10:18:46,no_trip,175,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:46,2026-05-09T10:18:46,no_trip,176,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:47,2026-05-09T10:18:47,no_trip,177,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:47,2026-05-09T10:18:47,no_trip,178,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:48,2026-05-09T10:18:48,no_trip,179,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:48,2026-05-09T10:18:48,no_trip,180,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:49,2026-05-09T10:18:49,no_trip,181,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:49,2026-05-09T10:18:49,no_trip,182,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:50,2026-05-09T10:18:50,no_trip,183,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:50,2026-05-09T10:18:50,no_trip,184,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:51,2026-05-09T10:18:51,no_trip,185,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:52,2026-05-09T10:18:52,no_trip,186,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:52,2026-05-09T10:18:52,no_trip,187,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:52,2026-05-09T10:18:52,no_trip,188,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:53,2026-05-09T10:18:53,no_trip,189,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:54,2026-05-09T10:18:54,no_trip,190,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:54,2026-05-09T10:18:54,no_trip,191,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:54,2026-05-09T10:18:54,no_trip,192,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:55,2026-05-09T10:18:55,no_trip,193,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:56,2026-05-09T10:18:56,no_trip,194,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:56,2026-05-09T10:18:56,no_trip,195,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:56,2026-05-09T10:18:56,no_trip,196,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:57,2026-05-09T10:18:57,no_trip,197,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:58,2026-05-09T10:18:58,no_trip,198,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:58,2026-05-09T10:18:58,no_trip,199,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:18:58,2026-05-09T10:18:58,no_trip,200,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:00,2026-05-09T10:19:00,no_trip,201,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:00,2026-05-09T10:19:00,no_trip,202,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:00,2026-05-09T10:19:00,no_trip,203,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:01,2026-05-09T10:19:01,no_trip,204,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:02,2026-05-09T10:19:02,no_trip,205,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:02,2026-05-09T10:19:02,no_trip,206,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:02,2026-05-09T10:19:02,no_trip,207,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:03,2026-05-09T10:19:03,no_trip,208,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:04,2026-05-09T10:19:04,no_trip,209,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:04,2026-05-09T10:19:04,no_trip,210,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:04,2026-05-09T10:19:04,no_trip,211,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:05,2026-05-09T10:19:05,no_trip,212,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:06,2026-05-09T10:19:06,no_trip,213,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:06,2026-05-09T10:19:06,no_trip,214,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:07,2026-05-09T10:19:07,no_trip,215,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:07,2026-05-09T10:19:07,no_trip,216,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:08,2026-05-09T10:19:08,no_trip,217,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:08,2026-05-09T10:19:08,no_trip,218,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:09,2026-05-09T10:19:09,no_trip,219,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:09,2026-05-09T10:19:09,no_trip,220,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:10,2026-05-09T10:19:10,no_trip,221,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:10,2026-05-09T10:19:10,no_trip,222,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:11,2026-05-09T10:19:11,no_trip,223,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:11,2026-05-09T10:19:11,no_trip,224,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:12,2026-05-09T10:19:12,no_trip,225,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:13,2026-05-09T10:19:13,no_trip,226,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:13,2026-05-09T10:19:13,no_trip,227,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:13,2026-05-09T10:19:13,no_trip,228,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:14,2026-05-09T10:19:14,no_trip,229,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:15,2026-05-09T10:19:15,no_trip,230,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:15,2026-05-09T10:19:15,no_trip,231,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:15,2026-05-09T10:19:15,no_trip,232,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:16,2026-05-09T10:19:16,no_trip,233,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:17,2026-05-09T10:19:17,no_trip,234,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:17,2026-05-09T10:19:17,no_trip,235,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:17,2026-05-09T10:19:17,no_trip,236,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:18,2026-05-09T10:19:18,no_trip,237,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:19,2026-05-09T10:19:19,no_trip,238,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:19,2026-05-09T10:19:19,no_trip,239,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:19,2026-05-09T10:19:19,no_trip,240,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:21,2026-05-09T10:19:21,no_trip,241,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:21,2026-05-09T10:19:21,no_trip,242,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:21,2026-05-09T10:19:21,no_trip,243,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:21,2026-05-09T10:19:21,no_trip,244,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:23,2026-05-09T10:19:23,no_trip,245,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:23,2026-05-09T10:19:23,no_trip,246,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:23,2026-05-09T10:19:23,no_trip,247,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:23,2026-05-09T10:19:23,no_trip,248,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:25,2026-05-09T10:19:25,no_trip,249,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:25,2026-05-09T10:19:25,no_trip,250,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:26,2026-05-09T10:19:26,no_trip,251,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:26,2026-05-09T10:19:26,no_trip,252,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:27,2026-05-09T10:19:27,no_trip,253,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:27,2026-05-09T10:19:27,no_trip,254,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:28,2026-05-09T10:19:28,no_trip,255,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:28,2026-05-09T10:19:28,no_trip,256,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:29,2026-05-09T10:19:29,no_trip,257,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:29,2026-05-09T10:19:29,no_trip,258,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:30,2026-05-09T10:19:30,no_trip,259,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:30,2026-05-09T10:19:30,no_trip,260,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:31,2026-05-09T10:19:31,no_trip,261,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:32,2026-05-09T10:19:32,no_trip,262,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:32,2026-05-09T10:19:32,no_trip,263,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:32,2026-05-09T10:19:32,no_trip,264,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:33,2026-05-09T10:19:33,no_trip,265,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:34,2026-05-09T10:19:34,no_trip,266,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:34,2026-05-09T10:19:34,no_trip,267,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:34,2026-05-09T10:19:34,no_trip,268,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:35,2026-05-09T10:19:35,no_trip,269,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:36,2026-05-09T10:19:36,no_trip,270,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:36,2026-05-09T10:19:36,no_trip,271,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:36,2026-05-09T10:19:36,no_trip,272,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:37,2026-05-09T10:19:37,no_trip,273,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:38,2026-05-09T10:19:38,no_trip,274,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:38,2026-05-09T10:19:38,no_trip,275,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:38,2026-05-09T10:19:38,no_trip,276,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:40,2026-05-09T10:19:40,no_trip,277,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:40,2026-05-09T10:19:40,no_trip,278,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:40,2026-05-09T10:19:40,no_trip,279,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:40,2026-05-09T10:19:40,no_trip,280,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:42,2026-05-09T10:19:42,no_trip,281,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:42,2026-05-09T10:19:42,no_trip,282,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:42,2026-05-09T10:19:42,no_trip,283,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:43,2026-05-09T10:19:43,no_trip,284,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:44,2026-05-09T10:19:44,no_trip,285,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:44,2026-05-09T10:19:44,no_trip,286,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:44,2026-05-09T10:19:44,no_trip,287,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:45,2026-05-09T10:19:45,no_trip,288,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:46,2026-05-09T10:19:46,no_trip,289,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:46,2026-05-09T10:19:46,no_trip,290,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:46,2026-05-09T10:19:46,no_trip,291,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:47,2026-05-09T10:19:47,no_trip,292,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:48,2026-05-09T10:19:48,no_trip,293,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010B,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:48,2026-05-09T10:19:48,no_trip,294,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010D,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:49,2026-05-09T10:19:49,no_trip,295,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,0105,NO DATA,no_data,critical,0.1.0,344148
2026-05-09T15:19:49,2026-05-09T10:19:49,no_trip,296,0.0,cold_start,idle,,,,,,,,,,,,,,,,,,,010C,NO DATA,no_data,critical,0.1.0,344148
